timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1651910133,service,frontend,Kubernetes Container Network Packet Loss,frontend-1:0.618359141824723,frontend-2:0.6053958066826702,frontend-0:0.5975168647155928,frontend2-0:0.5900006018807337,productcatalogservice2-0:0.573265679677108,productcatalogservice-0:0.502951493242175,productcatalogservice-2:0.49992058037299275,paymentservice2-0:0.4658568758578581,adservice2-0:0.44953605675193864,emailservice-1:0.43347370592694584,adservice-2:0.427674301107503,paymentservice-1:0.4268772277263851,recommendationservice-0:0.4264861223882115,paymentservice-2:0.423761463009543,shippingservice2-0:0.4224466048862124,emailservice2-0:0.4199578122079411,emailservice-0:0.4175863264335045,shippingservice-0:0.4161947474181072,productcatalogservice-1:0.41510017260821575,emailservice-2:0.4136503035648757,currencyservice2-0:0.4072170319836712,adservice-0:0.3998111157248227,shippingservice-2:0.3940459024782006,checkoutservice-2:0.3917132091371766,currencyservice-2:0.3912067890003492,checkoutservice-1:0.39059452989413884,checkoutservice-0:0.38865109879415827,paymentservice-0:0.38604427798131163,adservice-1:0.3722176040164107,currencyservice-1:0.3712226055023889,currencyservice-0:0.35987732383987076,recommendationservice2-0:0.3540249462643457,cartservice-0:0.346401399728742,shippingservice-1:0.34475170582812664,checkoutservice2-0:0.33594083266537594,recommendationservice-2:0.33325821984014237,recommendationservice-1:0.3310223125592679,cartservice-2:0.32334342031330326,cartservice-1:0.2258146720254658,cartservice2-0:0.21568538125596312,node-5:0.05384835881356299,node-3:0.021464949816145065,node-6:0.00022896228097072017,node-1:0.00010087704292746122,node-2:4.941073318247716e-05,node-4:4.066995342249481e-05
1651913210,node,node-6,Node Disk Read I/O Consumption,node-6:0.5230716138921192,node-2:0.24924702404578636,node-3:0.24624795220145482,node-4:0.22544775932981623,node-1:0.20429893438345173,adservice-0:0.16808176007119138,currencyservice-1:0.1427607057749661,frontend-1:0.1348430839026228,productcatalogservice2-0:0.13197521870034568,productcatalogservice-1:0.12864630896415077,recommendationservice-2:0.12126979584282503,productcatalogservice-2:0.11921401123061166,frontend-2:0.11834618324407474,productcatalogservice-0:0.11774220606065987,shippingservice-2:0.11128105398672307,paymentservice-2:0.10392536657832623,adservice-2:0.10251206198742539,frontend-0:0.09767033331628779,cartservice2-0:0.09635578886092117,currencyservice-2:0.09568511856929936,emailservice2-0:0.09316609697588986,frontend2-0:0.09204476348646062,recommendationservice2-0:0.09120766890496414,checkoutservice2-0:0.08852330643641389,paymentservice2-0:0.08736424178078873,cartservice-2:0.08709814935444826,adservice-1:0.0825881142123241,adservice2-0:0.08178372004512534,currencyservice-0:0.07944682738949178,recommendationservice-1:0.07639747418533117,checkoutservice-1:0.0745505434779398,currencyservice2-0:0.07355511435867734,cartservice-1:0.07125278005815451,checkoutservice-0:0.06645433026565366,shippingservice2-0:0.06601357837748745,shippingservice-1:0.06535589783733507,node-5:0.06401489575123266,emailservice-2:0.06368220985477964,emailservice-0:0.05941214994566476,recommendationservice-0:0.058005730130735345,emailservice-1:0.05641194468823436,cartservice-0:0.053853982745142664,paymentservice-0:0.04901231825388713,paymentservice-1:0.048825246388514675,shippingservice-0:0.04840359544619571,checkoutservice-2:0.04296288406787876
1651915992,service,adservice,Kubernetes Container Memory Load,adservice2-0:0.45380966186073257,checkoutservice-0:0.4242690480654168,adservice-1:0.4220512002494856,adservice-2:0.4017184423208218,currencyservice2-0:0.3991792790894702,checkoutservice-2:0.38930942286154746,cartservice-2:0.37456772261450383,emailservice2-0:0.3604437061722332,shippingservice2-0:0.34834131757945896,recommendationservice-2:0.3409952142854789,shippingservice-2:0.32676712655393086,checkoutservice-1:0.3218935080659512,adservice-0:0.3166785849521801,paymentservice-2:0.30881307049136125,cartservice-0:0.30483484264106514,productcatalogservice2-0:0.29961293315235843,checkoutservice2-0:0.2865904468332456,shippingservice-0:0.2706221670842899,frontend-0:0.26054176740049806,recommendationservice-1:0.25992410995501564,frontend-2:0.23899326849447436,productcatalogservice-1:0.23435993660916035,shippingservice-1:0.23304385722990018,emailservice-1:0.2195849183740534,emailservice-2:0.21682160775996753,cartservice-1:0.21197281901833154,currencyservice-1:0.20349726918853808,paymentservice-1:0.20167763752511647,productcatalogservice-2:0.19323314225781799,frontend-1:0.1915103514621188,recommendationservice-0:0.18036923890823042,cartservice2-0:0.1647179696408382,emailservice-0:0.16422354863919184,paymentservice-0:0.16058955489361634,currencyservice-0:0.15801519449019036,paymentservice2-0:0.15074238381723745,productcatalogservice-0:0.14596798037224185,currencyservice-2:0.1422535032795504,frontend2-0:0.1284593100569082,recommendationservice2-0:0.11894627119651065,node-1:0.1073466394350792,node-6:0.09343940806393501,node-3:0.07406389804620903,node-2:0.059215482673404346,node-4:0.05798543325363281,node-5:0.03946302305327896
1651918114,node,node-1,Node Disk Write I/O Consumption,node-1:0.5649363913542859,cartservice-0:0.5203193624424017,cartservice-2:0.501126218373885,cartservice-1:0.425513602342163,node-3:0.36873637994241265,frontend-0:0.3486151833289593,frontend-1:0.33986640846486255,adservice-2:0.3285643357913161,frontend-2:0.3158566344333705,paymentservice-2:0.31157949092522036,recommendationservice2-0:0.30876366030063224,shippingservice-0:0.3054493577688665,cartservice2-0:0.30250377492765007,frontend2-0:0.28594526789813335,adservice-1:0.28109201053095784,emailservice-1:0.2704219320637911,productcatalogservice-2:0.2697286591905072,currencyservice2-0:0.26958847756685855,recommendationservice-0:0.2673958502812687,emailservice-0:0.26625436680176,node-6:0.2657448952620817,currencyservice-0:0.2626521650414766,shippingservice-1:0.2552459794919589,paymentservice-0:0.250944296627011,productcatalogservice-1:0.25026000918833835,adservice2-0:0.24956848100946752,currencyservice-1:0.2463898606846375,productcatalogservice2-0:0.24629818178460627,emailservice-2:0.24040549800180774,currencyservice-2:0.23924029643978173,shippingservice-2:0.2292587748926074,checkoutservice2-0:0.2279338178834033,shippingservice2-0:0.22711458643844548,checkoutservice-1:0.22449905694530134,paymentservice-1:0.22160673915704013,checkoutservice-0:0.22048844670936787,recommendationservice-1:0.2163148877391551,checkoutservice-2:0.2033934666665057,recommendationservice-2:0.19214948437518367,productcatalogservice-0:0.18614416125907587,paymentservice2-0:0.14720280040210373,node-4:0.14703849474632727,emailservice2-0:0.14222953737022018,adservice-0:0.1286465002275923,node-5:0.12623761564636968,node-2:0.10865677378446643
1651919818,service,frontend,Kubernetes Container Network Latency,emailservice-1:0.45102406156390695,cartservice2-0:0.4045091933546197,frontend-1:0.3443568256919422,frontend2-0:0.3261928280880544,adservice2-0:0.31642104197623017,frontend-0:0.3157602916692135,frontend-2:0.3125330157754538,emailservice-2:0.2800886954458092,paymentservice2-0:0.279496867800558,paymentservice-2:0.27142583904914674,productcatalogservice-2:0.2709983742000584,checkoutservice-0:0.26822960114181393,productcatalogservice2-0:0.26046903955924744,adservice-2:0.24312771240981526,productcatalogservice-0:0.23006741605543612,shippingservice-0:0.21707723695200923,currencyservice-0:0.2145715409982568,productcatalogservice-1:0.2133655156703654,currencyservice-1:0.19407304282086438,adservice-1:0.19098923892885677,adservice-0:0.17980607549682728,shippingservice-1:0.1762519228669991,paymentservice-1:0.1715535954939638,shippingservice2-0:0.17139683403294437,paymentservice-0:0.16981404010729953,currencyservice-2:0.16221952202298215,checkoutservice2-0:0.16197149422213206,shippingservice-2:0.16061087495280046,recommendationservice2-0:0.15644229728013376,recommendationservice-0:0.15250854356621013,recommendationservice-1:0.14990138478677187,recommendationservice-2:0.14668370268634265,emailservice-0:0.14503798960442513,emailservice2-0:0.1359637665972244,currencyservice2-0:0.1319623580095692,checkoutservice-1:0.13121258653622173,checkoutservice-2:0.12547650523510043,cartservice-1:0.12092556902869624,cartservice-2:0.12084391068873683,cartservice-0:0.10727046472274954,node-3:0.05652432115415263,node-5:0.04859444290203999,node-4:0.04414164832747083,node-2:0.042107610043431366,node-6:0.018778377927729475,node-1:0.01684340137104352
1651920562,pod,adservice-0,Kubernetes Container Write I/O Load,adservice2-0:0.4951747956570795,checkoutservice2-0:0.4844327261601468,adservice-1:0.47968696048895687,emailservice-2:0.47182316021823006,checkoutservice-0:0.45337192055631365,checkoutservice-2:0.44504443898013674,adservice-0:0.44470529370426815,paymentservice-2:0.4357640554425088,checkoutservice-1:0.43542191331298047,emailservice-0:0.4245341141539139,shippingservice-0:0.41210467889931685,paymentservice2-0:0.39743997026981076,currencyservice2-0:0.37904188976716147,productcatalogservice-0:0.374574924225465,frontend2-0:0.3670646724953284,recommendationservice-0:0.36497727081646264,shippingservice-1:0.3627372107234197,emailservice-1:0.3591676567935537,paymentservice-0:0.3511456025579697,cartservice2-0:0.34524868236003425,recommendationservice2-0:0.3435775291588273,paymentservice-1:0.3391912033802565,frontend-0:0.337501287842352,productcatalogservice-2:0.33497903715616956,recommendationservice-2:0.32754828766028327,recommendationservice-1:0.315727016724925,shippingservice2-0:0.31116083790070065,productcatalogservice-1:0.30500296287105483,adservice-2:0.294864834460171,cartservice-0:0.2946703534089184,cartservice-2:0.2940777141543859,currencyservice-2:0.28608580046687865,frontend-1:0.27308611961851786,productcatalogservice2-0:0.27181249363850213,cartservice-1:0.2684949403139314,currencyservice-1:0.26682123687641196,frontend-2:0.255264015785897,shippingservice-2:0.25122809762179016,emailservice2-0:0.23660796014555527,currencyservice-0:0.2341012461151172,node-5:0.032995471585831875,node-3:0.024564044084406624,node-6:0.020053334277669182,node-4:0.013653042061564764,node-1:0.0066991139068963345,node-2:0.004086200507214804
1651922476,node,node-2,Node Disk Space Consumption,node-2:0.5811749507453353,node-3:0.3508737669416437,node-5:0.3163063180078076,node-4:0.2696308278661056,node-1:0.22177735831917808,checkoutservice2-0:0.21124882402380576,emailservice2-0:0.2072265849588831,recommendationservice-2:0.2011768211207031,recommendationservice-1:0.19678214386239135,productcatalogservice2-0:0.1883031015868972,node-6:0.1878173448555399,productcatalogservice-2:0.18295822267966358,emailservice-1:0.1794293743506746,shippingservice-0:0.17920372247526425,productcatalogservice-1:0.17793095934427391,checkoutservice-0:0.17473112344158048,shippingservice-1:0.16817134718375426,currencyservice2-0:0.1676329963635134,emailservice-0:0.16685996763466418,currencyservice-1:0.16631374090148127,productcatalogservice-0:0.1622345913771936,currencyservice-0:0.16135019356553973,checkoutservice-1:0.16094737521691602,shippingservice-2:0.16016150628805706,checkoutservice-2:0.15906765094186637,adservice-1:0.1544491862503322,shippingservice2-0:0.1537021095249117,frontend-1:0.15362241091036985,frontend-0:0.1521514484128485,recommendationservice-0:0.14973592469714014,currencyservice-2:0.1492647157882892,emailservice-2:0.14840554568177736,recommendationservice2-0:0.1473696797259334,cartservice-0:0.14721561502911748,cartservice-2:0.14045560286666312,cartservice-1:0.1395494725046736,cartservice2-0:0.1394456597553608,frontend2-0:0.138584852901907,adservice2-0:0.13767898971599196,paymentservice2-0:0.13330108305984484,paymentservice-1:0.12516475710174027,adservice-2:0.12176009618162592,paymentservice-0:0.11438875810742692,adservice-0:0.11394473723188674,paymentservice-2:0.11286747645716623,frontend-2:0.09613272581489547
1651926867,node,node-4,Node Memory Consumption,node-4:0.6166503604135167,node-2:0.4074682007137483,node-3:0.34324564859009027,node-6:0.31069910697370967,productcatalogservice-2:0.12279663508033851,checkoutservice-2:0.11550375584737822,productcatalogservice-1:0.11284304700920289,node-1:0.10738121082601333,emailservice-2:0.10705566065941956,recommendationservice-0:0.10466439800285153,adservice-1:0.10300273607648834,frontend-2:0.09923660538069001,checkoutservice-1:0.09768753485420263,productcatalogservice-0:0.09665797817895021,cartservice-0:0.09321363380036786,cartservice2-0:0.08987486848270639,recommendationservice2-0:0.08799093488292932,currencyservice-2:0.08645676706185175,frontend-1:0.08606697881191343,frontend-0:0.0847653111900993,currencyservice-0:0.08093423451730375,checkoutservice2-0:0.08091471311013927,shippingservice-1:0.08018543180105521,currencyservice-1:0.07950443211457521,paymentservice-1:0.07924835502575854,emailservice-1:0.07889762530805207,shippingservice2-0:0.0787899714161795,currencyservice2-0:0.07860420075709497,checkoutservice-0:0.07676885634814516,paymentservice-0:0.07582193190412785,productcatalogservice2-0:0.07296500496477386,frontend2-0:0.07296487542674386,cartservice-1:0.07225070888848711,shippingservice-0:0.07146239921119413,node-5:0.07122354245701314,adservice2-0:0.06777848054305222,shippingservice-2:0.06769611202182434,emailservice-0:0.06739331171532707,recommendationservice-1:0.06620751955437705,recommendationservice-2:0.054971766708671904,paymentservice2-0:0.049562493602716785,adservice-0:0.04951482653035503,paymentservice-2:0.046531298996924285,emailservice2-0:0.04351376097063142,adservice-2:0.04173592842018159,cartservice-2:0.037888022396543104
1651928188,node,node-5,Node Disk Read I/O Consumption,node-5:0.4337930504764184,frontend-1:0.39890628969525893,productcatalogservice2-0:0.3769607227258802,frontend2-0:0.36233075094051687,frontend-2:0.3344625404481017,frontend-0:0.32578244587045074,productcatalogservice-1:0.31356890045346436,checkoutservice-0:0.308592269813653,adservice-1:0.3032787613720333,shippingservice-0:0.29814390760092974,paymentservice-2:0.2968323125404993,currencyservice2-0:0.29194040604361254,checkoutservice2-0:0.28897208071648706,recommendationservice2-0:0.2846186256621527,adservice-0:0.28039343663419797,shippingservice-1:0.27721519918490356,productcatalogservice-2:0.27356984798800177,currencyservice-2:0.2728003067695028,adservice2-0:0.26684212550543,paymentservice-0:0.2664657133552645,currencyservice-0:0.26300193999511395,paymentservice-1:0.2575859500386444,checkoutservice-1:0.25260405678178943,shippingservice-2:0.24519841447046542,shippingservice2-0:0.24254601850899252,emailservice-2:0.23961682442968468,node-3:0.23925035697776767,emailservice-1:0.23871396366026035,cartservice2-0:0.23514209926808685,productcatalogservice-0:0.23275044995918803,node-4:0.23268188447040597,adservice-2:0.22712462293577806,cartservice-1:0.22287901967788992,emailservice-0:0.21632344678835336,cartservice-2:0.2095449454322297,recommendationservice-1:0.2086959356689557,node-6:0.20684667491847564,checkoutservice-2:0.20676893764218593,recommendationservice-0:0.20650169849245292,emailservice2-0:0.2023769322589745,recommendationservice-2:0.20050953079998515,currencyservice-1:0.19717465890402655,paymentservice2-0:0.18730616672510644,cartservice-0:0.17952137560251233,node-2:0.1720451667132792,node-1:0.14502902200411996
1651929878,node,node-1,Node CPU Failure,recommendationservice-1:0.4511432123825712,productcatalogservice2-0:0.38107211140256053,node-1:0.3656129076604923,productcatalogservice-0:0.3114986434549627,recommendationservice-2:0.24976567761300808,shippingservice2-0:0.2385747805013121,cartservice-2:0.23637021731989027,checkoutservice2-0:0.23386753670733307,productcatalogservice-1:0.22982970339315503,frontend2-0:0.22568580584823872,checkoutservice-2:0.220874140550403,paymentservice2-0:0.22038382071430174,currencyservice2-0:0.2142882654984741,checkoutservice-0:0.20718655821038648,shippingservice-2:0.20586280336270377,productcatalogservice-2:0.20465441802610015,node-2:0.20190400825847607,recommendationservice-0:0.20036917861778272,checkoutservice-1:0.19949700552501262,frontend-2:0.1958313814884428,recommendationservice2-0:0.19445741648232354,emailservice2-0:0.1851208392214977,node-3:0.17419602017164207,paymentservice-1:0.17220401352512824,adservice-2:0.16655620029211646,cartservice-1:0.1665330207372018,currencyservice-1:0.16303114771785454,node-6:0.1622814750136351,shippingservice-0:0.16177832645649523,emailservice-1:0.15766727409939488,adservice-0:0.1465231100269683,node-5:0.14262081579852126,frontend-0:0.14218292698024526,paymentservice-2:0.14098938444821973,paymentservice-0:0.13986257120243292,node-4:0.12674211515025796,shippingservice-1:0.12662909063567448,adservice-1:0.1224219673941739,cartservice2-0:0.11859614225739035,cartservice-0:0.11759786522847444,frontend-1:0.11675211045604122,adservice2-0:0.11179568593655224,currencyservice-2:0.10932388423767518,emailservice-0:0.10295896088696709,emailservice-2:0.09374591051437337,currencyservice-0:0.08746735051061821
1651934221,pod,adservice2-0,Kubernetes Container Read I/O Load,paymentservice2-0:0.43264683574147406,adservice2-0:0.41546122696602555,cartservice2-0:0.3872267260427485,shippingservice2-0:0.3793619334725549,productcatalogservice2-0:0.3695898706797694,frontend-2:0.35396123180848793,emailservice2-0:0.3451576753015606,frontend-0:0.34195848030062675,frontend-1:0.3370809799355292,checkoutservice-1:0.3338826701199043,adservice-2:0.32750291227114375,checkoutservice2-0:0.3210148725593831,shippingservice-1:0.30631460984200093,emailservice-1:0.29066631187019626,cartservice-0:0.2884890132594144,checkoutservice-2:0.2876816744189337,checkoutservice-0:0.2824956218087194,emailservice-2:0.2737297933613801,frontend2-0:0.26569191518723106,cartservice-2:0.26292242939944027,paymentservice-0:0.25529073967284566,currencyservice2-0:0.2541214741765941,productcatalogservice-2:0.24932943799003515,adservice-0:0.2482974484785663,recommendationservice2-0:0.24828316142373077,shippingservice-0:0.2415382000470172,productcatalogservice-0:0.2380048429797849,productcatalogservice-1:0.2335956463065811,paymentservice-2:0.22495125955302475,cartservice-1:0.22350660085039964,currencyservice-1:0.2174561753095746,emailservice-0:0.2129713606696384,adservice-1:0.21217116120064147,paymentservice-1:0.1976688597613505,recommendationservice-2:0.19330499704439122,node-5:0.16845428161102824,shippingservice-2:0.15319265317978115,node-4:0.13690531008959267,node-3:0.12491846083308017,node-6:0.11263615862743165,currencyservice-2:0.10919903774551433,node-1:0.10863782062667793,recommendationservice-1:0.09744846290400233,node-2:0.09161992082930799,recommendationservice-0:0.08350562594267104,currencyservice-0:0.06503920996554068
1651935446,service,adservice,Kubernetes Container Network Latency,frontend-2:0.5461425734540669,frontend-1:0.5331961319894495,frontend-0:0.5162591557014389,frontend2-0:0.4394467258331664,productcatalogservice-2:0.3932498285287316,productcatalogservice-0:0.38555129991164677,recommendationservice2-0:0.30450344050837336,productcatalogservice2-0:0.3003167760921402,cartservice-1:0.29933090296978276,checkoutservice2-0:0.2892869380802773,emailservice2-0:0.2674504201062893,paymentservice2-0:0.2562077556073377,shippingservice2-0:0.23980573648978462,adservice-1:0.23721440854750475,currencyservice2-0:0.2307147466021029,recommendationservice-1:0.2287822540651454,adservice-2:0.2212210735927221,shippingservice-0:0.22029174294863577,productcatalogservice-1:0.20261545791891677,adservice-0:0.1934217106619939,cartservice-0:0.19175852634722976,recommendationservice-2:0.19125211416645208,cartservice2-0:0.18708290459912505,shippingservice-2:0.18536614020757192,checkoutservice-1:0.16123986865824294,checkoutservice-0:0.15700940309859418,recommendationservice-0:0.15695650139713813,checkoutservice-2:0.15564685013001822,cartservice-2:0.12680651163876386,emailservice-0:0.12308690599652229,shippingservice-1:0.10898002262140068,emailservice-1:0.08729774750761765,adservice2-0:0.07332823334875971,currencyservice-0:0.07290302872687729,currencyservice-1:0.0669233792196297,emailservice-2:0.06261700072950395,paymentservice-1:0.06169950482065822,paymentservice-2:0.0613491597026514,node-6:0.06043575945743154,currencyservice-2:0.05838792171671606,node-2:0.05293920346443931,node-5:0.04745687238599988,node-4:0.045133997733602986,paymentservice-0:0.03576774653199704,node-3:0.033752233989361044,node-1:0.03211222800570428
1652026980,pod,emailservice-0,Kubernetes Container Write I/O Load,productcatalogservice2-0:0.5197647428019693,adservice2-0:0.4811377418564094,emailservice-0:0.4632592528027879,cartservice-0:0.4545075285603121,cartservice-2:0.4519595972587515,currencyservice2-0:0.4501688658612896,adservice-1:0.4231819522096637,adservice-2:0.40590104438996805,frontend2-0:0.396426307084908,productcatalogservice-1:0.3924718207852457,cartservice2-0:0.38222783558854534,cartservice-1:0.37657094788463163,productcatalogservice-2:0.363184287200334,currencyservice-1:0.35411600897417206,adservice-0:0.34463329248264285,productcatalogservice-0:0.3441963854368214,currencyservice-0:0.3417557716414836,recommendationservice2-0:0.32546459657506294,currencyservice-2:0.3171477164959716,frontend-2:0.313247824236498,paymentservice-1:0.3124801280752674,checkoutservice2-0:0.30457930217581725,paymentservice-0:0.3030212541045306,checkoutservice-2:0.30267765071861874,recommendationservice-1:0.29918308221664713,recommendationservice-0:0.29223763817727244,paymentservice2-0:0.2887096071825431,paymentservice-2:0.27886725035751453,checkoutservice-0:0.2674408846311864,frontend-1:0.26316071127561974,emailservice2-0:0.24276744515227158,recommendationservice-2:0.23949289029321238,emailservice-2:0.2318295260778715,checkoutservice-1:0.22261415074307495,shippingservice2-0:0.17600318087420544,shippingservice-2:0.17367018884071173,shippingservice-0:0.1551585008585723,node-6:0.15371238192616885,frontend-0:0.14552234338569342,shippingservice-1:0.14012697184737452,emailservice-1:0.1328400083270082,node-5:0.11096078023590132,node-4:0.0630983569819327,node-3:0.055941662882477025,node-1:0.04791509825341482,node-2:0.046470617642368775
1652027890,pod,emailservice-1,Kubernetes Container Read I/O Load,emailservice-1:0.6111216809622806,cartservice-1:0.44889904297788136,productcatalogservice2-0:0.44176684151861717,adservice2-0:0.41555816126663636,node-6:0.41519387008553066,currencyservice-0:0.4028154022434667,cartservice-0:0.37668618853013697,frontend-0:0.35932981481873777,frontend-2:0.3489541679959834,adservice-1:0.3473721609006754,checkoutservice2-0:0.33708069643667476,currencyservice-1:0.33703796781649004,currencyservice-2:0.3353303189309234,checkoutservice-2:0.33337855897890306,currencyservice2-0:0.3333013345416753,productcatalogservice-1:0.3290307248958284,productcatalogservice-2:0.32320243459769676,cartservice-2:0.32066906361267644,cartservice2-0:0.31339683412059705,frontend2-0:0.31240853869841106,checkoutservice-0:0.2997441703585318,frontend-1:0.29633928798943504,adservice-0:0.2895592567909863,recommendationservice-2:0.28882883476004567,paymentservice-0:0.27545449845764997,recommendationservice2-0:0.2720455549398372,adservice-2:0.27166310667654525,productcatalogservice-0:0.268799623251515,recommendationservice-1:0.2566807001470192,emailservice2-0:0.25286012283474213,shippingservice-0:0.2463480074441732,paymentservice-1:0.24438709796323652,paymentservice2-0:0.23617906946096415,shippingservice-2:0.2361287290978453,shippingservice2-0:0.2263785304691087,paymentservice-2:0.22024519578459936,shippingservice-1:0.21489692949454028,checkoutservice-1:0.20848096290937937,recommendationservice-0:0.19241669001364378,emailservice-2:0.16203019788931064,node-2:0.1554247316890009,node-1:0.1080577343446384,emailservice-0:0.06739338670136368,node-5:0.06023438603881993,node-4:0.051044966680384475,node-3:0.042234863037771846
1652028651,service,checkoutservice,Kubernetes Container CPU Load,checkoutservice-0:0.6668110971234417,checkoutservice2-0:0.6556317697145718,checkoutservice-1:0.6526713813687838,checkoutservice-2:0.6282179827984552,cartservice-0:0.5184876831532094,adservice-2:0.5067822453098935,adservice-0:0.48751930926899195,recommendationservice-2:0.43769205407119033,emailservice2-0:0.41620631187956536,emailservice-2:0.4089171857925648,cartservice-1:0.4061945561968255,adservice2-0:0.40253396292615573,cartservice2-0:0.38367762498607455,frontend-2:0.36241784557939166,paymentservice2-0:0.3623275467314222,productcatalogservice-2:0.3403319483162253,adservice-1:0.3350433271470399,recommendationservice-0:0.33220835971722545,frontend-1:0.324246176317096,frontend2-0:0.3228566277907899,paymentservice-1:0.31777587644250904,cartservice-2:0.31344258422669574,paymentservice-2:0.30937166603614835,currencyservice-0:0.29311350368210126,productcatalogservice-1:0.2900671136837617,paymentservice-0:0.2695860438060514,currencyservice-1:0.2663581579084644,recommendationservice-1:0.24573744737139783,currencyservice-2:0.2444924842346553,recommendationservice2-0:0.23827891229397788,frontend-0:0.18943226903225407,productcatalogservice2-0:0.184771906626902,emailservice-1:0.16538225852069635,productcatalogservice-0:0.15959516371144675,emailservice-0:0.14279381985864703,shippingservice-1:0.12058472511392558,shippingservice-0:0.1198646779355238,shippingservice-2:0.10645295736585324,currencyservice2-0:0.1031665634552773,shippingservice2-0:0.09848858398884651,node-3:0.03662367600897539,node-1:0.0178187509109676,node-5:0.014520825250395275,node-6:0.011849343555973684,node-4:0.011533588707185643,node-2:0.0109453807424472
1652029802,pod,frontend-2,Kubernetes Container Network Packet Loss,cartservice-0:0.3415666998880293,frontend2-0:0.33765183772124346,currencyservice-0:0.33616407547911775,cartservice-1:0.32591831024108137,adservice2-0:0.2983823895446666,adservice-0:0.2859783807857525,recommendationservice-2:0.28275082221621434,productcatalogservice-0:0.281429938535727,adservice-1:0.27820306998328576,adservice-2:0.2744093136526898,currencyservice-2:0.27235546403545996,recommendationservice-1:0.27033297239309195,frontend-2:0.26641951591754526,emailservice-1:0.26458917731159526,frontend-0:0.25860438533542485,cartservice-2:0.2538075646913055,recommendationservice2-0:0.2527390196943503,emailservice-2:0.24693207718998333,cartservice2-0:0.24666041980846054,paymentservice-0:0.24518734816437782,currencyservice2-0:0.24063342033147236,recommendationservice-0:0.2397739070500133,frontend-1:0.23768069048237542,paymentservice-2:0.22966706608334075,shippingservice-2:0.22649425491673322,checkoutservice2-0:0.2228397102440759,productcatalogservice-2:0.21446619474308046,checkoutservice-1:0.21322087771438955,shippingservice-0:0.2095535895518796,emailservice2-0:0.2070536862118585,checkoutservice-0:0.20394516624680872,emailservice-0:0.19912619116218502,paymentservice2-0:0.19906515549715334,checkoutservice-2:0.1911930788451587,currencyservice-1:0.18759124407657823,productcatalogservice-1:0.18680133407249777,paymentservice-1:0.17828599229065437,shippingservice-1:0.17211130016059853,productcatalogservice2-0:0.16649876627650992,shippingservice2-0:0.15836213888246506,node-2:0.059274205994935575,node-1:0.05481373184341051,node-3:0.04662378992470519,node-6:0.040382048814554775,node-5:0.025817789051498587,node-4:0.012032735464610103
1652031460,service,shippingservice,Kubernetes Container Read I/O Load,shippingservice-0:0.7198622225531689,shippingservice-2:0.6895037792862789,shippingservice2-0:0.6707988022092093,shippingservice-1:0.6305476574708336,currencyservice-0:0.4560494133311666,currencyservice-1:0.3790897919179368,cartservice-2:0.37068237243267504,paymentservice-1:0.36699962607155695,adservice-0:0.36179443344974477,cartservice-1:0.355616407073949,productcatalogservice-2:0.34262733028973913,currencyservice-2:0.34035276410047305,emailservice2-0:0.3391155178583551,currencyservice2-0:0.33382150778510783,frontend-0:0.3315343833533762,frontend-2:0.3208680538754591,cartservice-0:0.316509677748956,frontend2-0:0.31217973744883976,productcatalogservice2-0:0.3090459668289716,recommendationservice2-0:0.305291070012433,productcatalogservice-1:0.3040611174096623,adservice-2:0.29205494887504285,cartservice2-0:0.2914752541142589,paymentservice-0:0.2811445586759988,recommendationservice-2:0.27667383860753975,adservice2-0:0.27141687901289197,emailservice-0:0.23965415392614667,paymentservice-2:0.23948012160280627,recommendationservice-1:0.234723077858799,paymentservice2-0:0.21637641953758582,adservice-1:0.21502551733964245,emailservice-2:0.21236997290339885,checkoutservice2-0:0.20462891966321808,checkoutservice-2:0.19554581157382847,productcatalogservice-0:0.19417442881664412,recommendationservice-0:0.19010073593093768,frontend-1:0.18542091029623112,emailservice-1:0.15079669427390305,checkoutservice-1:0.15032891951809477,checkoutservice-0:0.11426980039749741,node-6:0.0010955209514296445,node-3:0.0007475930577350282,node-2:0.0002866406597207432,node-4:0.0002735682370389342,node-5:0.00024306357333476827,node-1:0.00012802733471991188
